,Detected Changepoints,Actual Changepoints,Predicted Drift Types,Actual Drift Types,F1-Score,Precision,Recall,Average Lag,y_pred_sorted,y_true_sorted,n_traces
log_1834_1708942990.xes,"[(1077, 1077)]","[(1078, 1078)]",['sudden'],['sudden'],1.0,1.0,1.0,2.0,['sudden'],['sudden'],2735
log_1835_1708942992.xes,[],"[(1240, 1240), (2998, 2998), (4988, 5341)]",[],"['sudden', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'gradual']",7113
log_1836_1708942998.xes,"[(3329, 5022)]","[(1503, 1503), (2859, 3296), (5163, 5684)]",['gradual'],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'gradual']","['sudden', 'gradual', 'gradual', nan]",7358
log_1837_1708943014.xes,"[(1289, 1289), (4792, 4792)]","[(1148, 1542), (2868, 3318), (4709, 5177)]","['sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan]",6527
log_1838_1708943028.xes,[],[],[],[],,,,,[],[],1576
log_1839_1708943030.xes,"[(1602, 1602)]","[(1573, 1966)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3111
log_183_1708942860.xes,[],[],[],[],,,,,[],[],2820
log_1840_1708943034.xes,"[(1406, 1406)]","[(1017, 1484), (3348, 3348)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",5224
log_1841_1708943039.xes,"[(1473, 1473)]","[(1474, 1474)]",['sudden'],['sudden'],1.0,1.0,1.0,2.0,['sudden'],['sudden'],3427
log_1842_1708943042.xes,"[(1653, 1653)]","[(1553, 1553)]",['sudden'],['sudden'],1.0,1.0,1.0,200.0,['sudden'],['sudden'],3515
log_1843_1708943044.xes,"[(1390, 1390), (3557, 3557)]","[(1358, 1769), (3555, 3555), (4724, 4724)]","['sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.4,0.5,0.3333333333333333,4.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'sudden', nan]",5791
log_1844_1708943050.xes,[],[],[],[],,,,,[],[],1258
log_1845_1708943051.xes,[],[],[],[],,,,,[],[],7556
log_1846_1708943054.xes,"[(1680, 1680)]","[(1641, 1641)]",['sudden'],['sudden'],1.0,1.0,1.0,78.0,['sudden'],['sudden'],3296
log_1847_1708943056.xes,[],"[(1536, 1536)]",[],['sudden'],,,,,[nan],['sudden'],3247
log_1848_1708943060.xes,"[(2071, 2071), (3884, 3884), (5313, 5313)]","[(1967, 1967), (3829, 3829), (5267, 5724)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,159.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",7708
log_1849_1708943070.xes,"[(1914, 1914)]","[(1729, 2041)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3358
log_184_1708942866.xes,[],"[(1091, 1091), (2228, 2823)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4304
log_1850_1708943074.xes,[],"[(1892, 2402)]",[],['gradual'],,,,,[nan],['gradual'],4049
log_1851_1708943078.xes,"[(1485, 1485), (2937, 2937), (4614, 4614)]","[(1457, 1457), (2935, 2935), (4621, 5221)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,30.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",6820
log_1852_1708943084.xes,[],[],[],[],,,,,[],[],3402
log_1853_1708943086.xes,"[(3178, 3178)]","[(1222, 1564), (3089, 3397)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",5220
log_1854_1708943091.xes,"[(2270, 2270)]","[(1960, 2365)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3934
log_1855_1708943097.xes,[],"[(1224, 1224), (2996, 2996), (4730, 5216)]",[],"['sudden', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'gradual']",6345
log_1856_1708943103.xes,[],"[(1541, 1916), (3741, 3741), (5495, 5495)]",[],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'sudden']",6884
log_1857_1708943109.xes,"[(1396, 1396)]","[(1067, 1450)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2925
log_1858_1708943111.xes,[],[],[],[],,,,,[],[],1033
log_1859_1708943112.xes,"[(1506, 1506)]","[(1284, 1670), (2866, 2866), (3936, 3936)]",['sudden'],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'sudden', 'sudden', nan]",5534
log_185_1708942873.xes,"[(1643, 1643)]","[(1566, 1566)]",['sudden'],['sudden'],1.0,1.0,1.0,154.0,['sudden'],['sudden'],3174
log_1860_1708943117.xes,"[(1387, 1387), (2053, 2053), (3680, 3680)]","[(1900, 2341), (3658, 4016), (5477, 5887)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan, nan]",7743
log_1861_1708943124.xes,[],[],[],[],,,,,[],[],1442
log_1862_1708943127.xes,"[(1724, 1724), (3299, 3299)]","[(1370, 1808), (3272, 3272)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,54.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5054
log_1863_1708942960.xes,[],"[(1567, 2152)]",[],['gradual'],,,,,[nan],['gradual'],4126
log_1864_1708942963.xes,"[(1948, 1948)]","[(1672, 2176)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3265
log_1865_1708942965.xes,"[(399, 399)]",[],['sudden'],[],,,,,['sudden'],[nan],3930
log_1866_1708942968.xes,"[(1689, 1689)]","[(1459, 1938)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3818
log_1867_1708942972.xes,[],"[(1773, 1773), (2905, 3417), (5394, 5886)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6998
log_1868_1708942977.xes,"[(1893, 1893), (3650, 3650), (4848, 4848)]","[(1688, 2233), (3611, 3611), (4802, 5388)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,78.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",6817
log_1869_1708942981.xes,"[(1555, 1555), (3273, 3273)]","[(1528, 1528), (3232, 3232)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,68.0,"['sudden', 'sudden']","['sudden', 'sudden']",4985
log_186_1708942875.xes,[],"[(1412, 1412)]",[],['sudden'],,,,,[nan],['sudden'],2738
log_1870_1708942985.xes,[],[],[],[],,,,,[],[],4167
log_1871_1708942989.xes,[],[],[],[],,,,,[],[],6612
log_1872_1708942993.xes,"[(1685, 1685), (3512, 3512)]","[(1539, 2025), (3422, 3773)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5103
log_1873_1708942997.xes,"[(1820, 1820)]","[(1606, 2102), (4061, 4061), (5468, 5468)]",['sudden'],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'sudden', 'sudden', nan]",6685
log_1874_1708943004.xes,[],[],[],[],,,,,[],[],5232
log_1875_1708943008.xes,"[(2435, 2435), (4377, 4377)]","[(1907, 2309), (4122, 4563)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",6449
log_1876_1708943017.xes,[],[],[],[],,,,,[],[],1362
log_1877_1708943019.xes,[],"[(1549, 2028), (3873, 4197), (5477, 5477)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",7187
log_1878_1708943028.xes,"[(2106, 2106)]","[(1702, 2072)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3622
log_1879_1708943031.xes,[],[],[],[],,,,,[],[],3560
log_187_1708942878.xes,"[(1721, 1721)]","[(1603, 1929)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3805
log_1880_1708943032.xes,[],[],[],[],,,,,[],[],5168
log_1881_1708943036.xes,"[(3733, 3733)]","[(1502, 1942), (3602, 3602)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,262.0,"['sudden', nan]","['sudden', 'gradual']",4933
log_1882_1708943039.xes,"[(1767, 1767)]","[(1653, 1653)]",['sudden'],['sudden'],1.0,1.0,1.0,228.0,['sudden'],['sudden'],3325
log_1883_1708943041.xes,"[(1920, 1920)]","[(1380, 1925)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2987
log_1884_1708943043.xes,"[(1401, 1401)]","[(1388, 1760)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3046
log_1885_1708943046.xes,"[(3653, 3653)]","[(1783, 2216), (3424, 3762)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",4796
log_1886_1708943050.xes,"[(1084, 1084), (1960, 1960)]","[(1964, 1964)]","['sudden', 'sudden']",['sudden'],0.6666666666666666,0.5,1.0,8.0,"['sudden', 'sudden']","['sudden', nan]",3788
log_1887_1708943053.xes,"[(2271, 2271)]","[(1729, 2131), (3908, 3908), (5116, 5545)]",['sudden'],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'sudden', 'gradual', nan]",7110
log_1888_1708943063.xes,"[(1684, 1684)]","[(1702, 1702)]",['sudden'],['sudden'],1.0,1.0,1.0,36.0,['sudden'],['sudden'],3317
log_1889_1708943066.xes,"[(1110, 1110)]","[(1318, 1318), (2420, 2420), (3549, 3549)]",['sudden'],"['sudden', 'sudden', 'sudden']",0.5,1.0,0.3333333333333333,416.0,"['sudden', nan, nan]","['sudden', 'sudden', 'sudden']",5153
log_188_1708942883.xes,"[(1810, 1810), (3791, 3791), (5652, 5652)]","[(1681, 1681), (3678, 4081), (5343, 5343)]","['sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,438.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",7237
log_1890_1708943096.xes,"[(1309, 1309), (3117, 3117)]","[(1181, 1181), (3034, 3034)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,211.0,"['sudden', 'sudden']","['sudden', 'sudden']",4323
log_1891_1708943098.xes,"[(1796, 1796), (2866, 2866)]","[(1776, 1776), (2796, 2796)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,90.0,"['sudden', 'sudden']","['sudden', 'sudden']",4686
log_1892_1708943102.xes,"[(1518, 1518)]","[(1240, 1569)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3142
log_1893_1708943108.xes,"[(1329, 1329)]","[(1339, 1339)]",['sudden'],['sudden'],1.0,1.0,1.0,20.0,['sudden'],['sudden'],2601
log_1894_1708943110.xes,"[(1658, 1658), (3278, 3278)]","[(1454, 1986), (3235, 3597), (5057, 5433)]","['sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan]",7179
log_1895_1708943113.xes,[],"[(1169, 1169)]",[],['sudden'],,,,,[nan],['sudden'],2774
log_1896_1708943116.xes,"[(1114, 1114), (2853, 2853), (4225, 4225)]","[(1085, 1683), (2849, 2849), (4238, 4238)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,17.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",5972
log_1897_1708943120.xes,"[(2090, 2090)]","[(1933, 2254)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3946
log_1898_1708943122.xes,[],"[(1145, 1581), (2858, 3321)]",[],"['gradual', 'gradual']",,,,,"[nan, nan]","['gradual', 'gradual']",4396
log_1899_1708943131.xes,"[(1582, 1582)]","[(1356, 1356)]",['sudden'],['sudden'],1.0,1.0,1.0,452.0,['sudden'],['sudden'],2688
log_189_1708942886.xes,"[(3947, 3947)]","[(1708, 2245), (3762, 4228)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",5730
log_18_1708942807.xes,"[(1935, 1935), (3154, 3154), (4405, 4405)]","[(1417, 1962), (3059, 3059), (4253, 4253)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,247.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",5905
log_1900_1708943134.xes,"[(1446, 1446)]","[(1443, 1443), (3099, 3099)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,6.0,"['sudden', nan]","['sudden', 'sudden']",4413
log_1901_1708943058.xes,"[(995, 995)]","[(1022, 1022)]",['sudden'],['sudden'],1.0,1.0,1.0,54.0,['sudden'],['sudden'],2697
log_1902_1708943063.xes,"[(1157, 1157), (2334, 2334), (3941, 3941)]","[(1152, 1152), (2261, 2261), (3944, 4373)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,78.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",6204
log_1903_1708943068.xes,[],[],[],[],,,,,[],[],5596
log_1904_1708943072.xes,[],"[(1191, 1191), (2623, 3207)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4575
log_1905_1708943075.xes,[],[],[],[],,,,,[],[],4160
log_1906_1708943078.xes,[],[],[],[],,,,,[],[],3408
log_1907_1708943081.xes,[],[],[],[],,,,,[],[],1553
log_1908_1708943083.xes,"[(2093, 2093)]","[(1981, 2489)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3645
log_1909_1708943086.xes,"[(1424, 1424), (2701, 2701), (4341, 4341)]","[(1094, 1555), (2632, 2632), (4257, 4257)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,153.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",5311
log_190_1708942891.xes,"[(1389, 1389)]","[(1399, 1399), (3102, 3564), (4604, 5016)]",['sudden'],"['sudden', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,20.0,"['sudden', nan, nan]","['sudden', 'gradual', 'gradual']",6620
log_1910_1708943091.xes,"[(1736, 1736)]","[(1676, 2261)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",4138
log_1911_1708943094.xes,"[(2097, 2097)]","[(1875, 2271)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3522
log_1912_1708943099.xes,"[(1564, 1564)]","[(1576, 1576)]",['sudden'],['sudden'],1.0,1.0,1.0,24.0,['sudden'],['sudden'],3150
log_1913_1708943101.xes,[],[],[],[],,,,,[],[],2518
log_1914_1708943103.xes,"[(1785, 1785)]","[(1504, 1956)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3807
log_1915_1708943109.xes,[],[],[],[],,,,,[],[],3350
log_1916_1708943111.xes,[],"[(1527, 1899), (3138, 3570), (5458, 5801)]",[],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'gradual']",7610
log_1917_1708943122.xes,[],"[(1930, 1930)]",[],['sudden'],,,,,[nan],['sudden'],3272
log_1918_1708943125.xes,[],[],[],[],,,,,[],[],1160
log_1919_1708943127.xes,"[(1361, 1361), (4631, 4631)]","[(1333, 1333), (2407, 2842), (4556, 4556)]","['sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.8,1.0,0.6666666666666666,103.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",6156
log_191_1708942732.xes,"[(3422, 3422)]","[(1171, 1709), (3142, 3738), (5664, 6205)]",['sudden'],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'gradual', 'gradual', nan]",7440
log_1920_1708943135.xes,"[(1496, 1496), (3450, 3450)]","[(1501, 1501), (3485, 3828)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,10.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5809
log_1921_1708943138.xes,[],[],[],[],,,,,[],[],5211
log_1922_1708943143.xes,"[(1971, 1971), (5551, 5551)]","[(1969, 2567), (4150, 4150), (5565, 6087)]","['sudden', 'sudden']","['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden']","['gradual', 'sudden', 'gradual', nan, nan]",7414
log_1923_1708943149.xes,[],[],[],[],,,,,[],[],2204
log_1924_1708943155.xes,"[(1026, 1026), (2497, 2497)]","[(1041, 1041), (2523, 2931), (4506, 4506)]","['sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.4,0.5,0.3333333333333333,30.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'sudden', nan]",5561
log_1925_1708943160.xes,"[(1535, 1535)]","[(1462, 1462)]",['sudden'],['sudden'],1.0,1.0,1.0,146.0,['sudden'],['sudden'],2737
log_1926_1708943161.xes,"[(1909, 1909), (3886, 3886)]","[(1868, 1868), (3815, 4229)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,82.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",6025
log_1927_1708943166.xes,"[(1684, 1684)]","[(1309, 1799), (3547, 3547)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",4991
log_1928_1708943179.xes,[],[],[],[],,,,,[],[],1113
log_1929_1708943180.xes,"[(1805, 1805), (3248, 3248), (5074, 5074)]","[(1736, 1736), (3185, 3185), (5038, 5038)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",1.0,1.0,1.0,112.0,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",6201
log_192_1708942740.xes,[],[],[],[],,,,,[],[],1163
log_1930_1708943184.xes,"[(2336, 2336)]","[(1856, 2299)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3509
log_1931_1708943185.xes,[],"[(1870, 2459), (3489, 3489), (4829, 4829)]",[],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'sudden']",5897
log_1932_1708943192.xes,"[(1399, 1399)]","[(1355, 1355)]",['sudden'],['sudden'],1.0,1.0,1.0,88.0,['sudden'],['sudden'],2496
log_1933_1708943193.xes,[],[],[],[],,,,,[],[],5376
log_1934_1708943196.xes,"[(1908, 1908), (2972, 2972), (4134, 4134)]","[(1883, 1883), (2942, 2942), (4075, 4447)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,55.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",6040
log_1935_1708943201.xes,"[(1891, 1891), (4379, 4379)]","[(1879, 2444), (4394, 4840)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5876
log_1936_1708943207.xes,"[(1137, 1137)]","[(1018, 1342), (2852, 2852)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",4666
log_1937_1708943218.xes,"[(1688, 1688)]","[(1148, 1644)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2881
log_1938_1708943221.xes,[],"[(1334, 1656)]",[],['gradual'],,,,,[nan],['gradual'],3529
log_1939_1708943058.xes,"[(1023, 1023), (2707, 2707)]","[(1037, 1037), (2749, 2749)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,56.0,"['sudden', 'sudden']","['sudden', 'sudden']",4445
log_193_1708942740.xes,"[(4667, 4667)]","[(1907, 2468), (4098, 4607)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",6044
log_1940_1708943063.xes,[],[],[],[],,,,,[],[],2548
log_1941_1708943065.xes,"[(1483, 1483), (2783, 2783), (4284, 4284)]","[(1476, 1476), (2772, 3204), (4283, 4283)]","['sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,8.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",5287
log_1942_1708943069.xes,"[(1569, 1569)]","[(1264, 1691), (3023, 3417)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",4579
log_1943_1708943074.xes,"[(3629, 3629)]","[(1589, 1589), (3296, 3811)]",['sudden'],"['sudden', 'gradual']",,,,,"[nan, nan, 'sudden']","['sudden', 'gradual', nan]",5506
log_1944_1708943077.xes,[],[],[],[],,,,,[],[],2144
log_1945_1708943079.xes,[],[],[],[],,,,,[],[],4713
log_1946_1708943083.xes,"[(2937, 2937)]","[(1350, 1793), (2864, 2864)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,146.0,"['sudden', nan]","['sudden', 'gradual']",4314
log_1947_1708943089.xes,"[(1962, 1962)]","[(1782, 2130)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3956
log_1948_1708943093.xes,"[(1936, 1936)]","[(1742, 1742)]",['sudden'],['sudden'],1.0,1.0,1.0,388.0,['sudden'],['sudden'],2841
log_1949_1708943095.xes,[],[],[],[],,,,,[],[],2746
log_194_1708942746.xes,"[(1575, 1575)]","[(1423, 1878)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3579
log_1950_1708943100.xes,"[(1403, 1403), (3204, 3204)]","[(1407, 1407), (3223, 3223)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,23.0,"['sudden', 'sudden']","['sudden', 'sudden']",4516
log_1951_1708943104.xes,"[(1235, 1235), (3521, 3521), (5983, 5983)]","[(1192, 1721), (3528, 4103), (5988, 6562)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan, nan]",7620
log_1952_1708943110.xes,"[(1313, 1313)]","[(1238, 1238), (2737, 2737)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,150.0,"['sudden', nan]","['sudden', 'sudden']",4590
log_1953_1708943114.xes,"[(1499, 1499)]","[(1435, 1435)]",['sudden'],['sudden'],1.0,1.0,1.0,128.0,['sudden'],['sudden'],3283
log_1954_1708943118.xes,"[(1826, 1826)]","[(1513, 1875), (2903, 3323)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",5148
log_1955_1708943139.xes,[],[],[],[],,,,,[],[],1177
log_1956_1708943140.xes,[],"[(1725, 1725), (3118, 3527), (5046, 5046)]",[],"['sudden', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'sudden']",6143
log_1957_1708943142.xes,"[(1654, 1654)]","[(1459, 1950)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3330
log_1958_1708943146.xes,[],[],[],[],,,,,[],[],2792
log_1959_1708943149.xes,"[(1280, 1280)]","[(1119, 1656)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3060
log_195_1708942749.xes,[],"[(1143, 1143), (2818, 3251)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4848
log_1960_1708943150.xes,"[(1240, 1240)]","[(1248, 1248)]",['sudden'],['sudden'],1.0,1.0,1.0,16.0,['sudden'],['sudden'],2476
log_1961_1708943153.xes,[],"[(1321, 1804), (3231, 3231), (5117, 5513)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",7186
log_1962_1708943163.xes,"[(1715, 1715)]","[(1307, 1639)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3570
log_1963_1708943168.xes,[],[],[],[],,,,,[],[],4854
log_1964_1708943172.xes,"[(4219, 4219)]","[(1853, 2369), (4213, 4213)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,12.0,"['sudden', nan]","['sudden', 'gradual']",6129
log_1965_1708943175.xes,[],"[(1042, 1605), (2647, 3038)]",[],"['gradual', 'gradual']",,,,,"[nan, nan]","['gradual', 'gradual']",4112
log_1966_1708943181.xes,"[(2005, 2005)]","[(1900, 1900), (3463, 3463)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,210.0,"['sudden', nan]","['sudden', 'sudden']",4634
log_1967_1708943187.xes,[],[],[],[],,,,,[],[],3075
log_1968_1708943189.xes,"[(1490, 1490), (3290, 3290), (5197, 5197)]","[(1376, 1690), (3293, 3293), (5222, 5222)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,28.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",7202
log_1969_1708943197.xes,"[(1976, 1976)]","[(1702, 2082)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3277
log_196_1708942754.xes,"[(1825, 1825)]","[(1677, 2012), (3607, 4087), (5375, 5375)]",['sudden'],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'gradual', 'sudden', nan]",7030
log_1970_1708943200.xes,"[(1233, 1233), (2394, 2394)]","[(1164, 1164), (2304, 2746)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,138.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",3769
log_1971_1708943204.xes,[],[],[],[],,,,,[],[],1635
log_1972_1708943205.xes,[],[],[],[],,,,,[],[],2430
log_1973_1708943209.xes,[],"[(1087, 1087)]",[],['sudden'],,,,,[nan],['sudden'],2642
log_1974_1708943215.xes,"[(1072, 1072), (2742, 2742)]","[(1065, 1065), (2764, 2764)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,29.0,"['sudden', 'sudden']","['sudden', 'sudden']",3852
log_1975_1708943222.xes,"[(1723, 1723), (3084, 3084)]","[(1742, 1742), (3097, 3097)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,32.0,"['sudden', 'sudden']","['sudden', 'sudden']",4243
log_1976_1708943225.xes,[],"[(1985, 2332), (3588, 4106), (5425, 5742)]",[],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'gradual']",7253
