,Detected Changepoints,Actual Changepoints,Predicted Drift Types,Actual Drift Types,F1-Score,Precision,Recall,Average Lag,y_pred_sorted,y_true_sorted,n_traces
log_1395_1708943040.xes,[],"[(1222, 1693), (2787, 2787)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",4393
log_1396_1708943044.xes,"[(1386, 1386), (2761, 2761)]","[(1003, 1528), (2689, 2689)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,144.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",3911
log_1397_1708943048.xes,[],[],[],[],,,,,[],[],2544
log_1398_1708943053.xes,"[(1887, 1887)]","[(1684, 2150), (4051, 4051)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",5359
log_1399_1708943059.xes,"[(3127, 3127)]","[(1378, 1882), (3096, 3096)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,62.0,"['sudden', nan]","['sudden', 'gradual']",4656
log_139_1708942856.xes,"[(1975, 1975)]","[(1980, 1980)]",['sudden'],['sudden'],1.0,1.0,1.0,10.0,['sudden'],['sudden'],3059
log_13_1708942775.xes,[],[],[],[],,,,,[],[],3062
log_1400_1708943063.xes,"[(1315, 1315), (3030, 3030), (4662, 4662)]","[(1248, 1248), (2935, 3284), (4602, 5036)]","['sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,134.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",6727
log_1401_1708943069.xes,"[(2154, 2154)]","[(1934, 1934), (3033, 3033)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,440.0,"['sudden', nan]","['sudden', 'sudden']",4987
log_1402_1708943077.xes,[],"[(1045, 1645), (3005, 3348)]",[],"['gradual', 'gradual']",,,,,"[nan, nan]","['gradual', 'gradual']",4441
log_1403_1708943085.xes,"[(1795, 1795)]","[(1740, 1740)]",['sudden'],['sudden'],1.0,1.0,1.0,110.0,['sudden'],['sudden'],2974
log_1404_1708943090.xes,"[(1451, 1451), (2985, 2985), (4430, 4430)]","[(1460, 1460), (3026, 3026), (4432, 4432)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",1.0,1.0,1.0,34.666666666666664,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",6162
log_1405_1708943094.xes,"[(1532, 1532)]","[(1476, 1476)]",['sudden'],['sudden'],1.0,1.0,1.0,112.0,['sudden'],['sudden'],2860
log_1406_1708943097.xes,"[(1942, 1942)]","[(1852, 1852)]",['sudden'],['sudden'],1.0,1.0,1.0,180.0,['sudden'],['sudden'],3047
log_1407_1708942906.xes,[],"[(1299, 1299), (3022, 3022)]",[],"['sudden', 'sudden']",,,,,"[nan, nan]","['sudden', 'sudden']",4841
log_1408_1708942911.xes,"[(2409, 2409)]","[(1910, 2289), (4119, 4119)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",5132
log_1409_1708942916.xes,[],[],[],[],,,,,[],[],3326
log_140_1708942861.xes,[],"[(2000, 2000), (3604, 3604)]",[],"['sudden', 'sudden']",,,,,"[nan, nan]","['sudden', 'sudden']",4691
log_1410_1708942927.xes,[],[],[],[],,,,,[],[],4228
log_1411_1708942931.xes,"[(2259, 2259), (4182, 4182), (6228, 6228)]","[(1904, 2488), (4084, 4559), (6107, 6107)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'sudden']",0.3333333333333333,0.3333333333333333,0.3333333333333333,242.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",7484
log_1412_1708942939.xes,[],"[(1437, 1437), (3022, 3022), (4585, 4585)]",[],"['sudden', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'sudden']",6561
log_1413_1708942944.xes,"[(1628, 5285), (5802, 5802), (7091, 7091), (7473, 7473)]",[],"['gradual', 'sudden', 'sudden', 'sudden']",[],,,,,"['gradual', 'sudden', 'sudden', 'sudden']","[nan, nan, nan, nan]",7752
log_1414_1708942946.xes,"[(1209, 1209), (2713, 2713)]","[(1196, 1196), (2677, 3132)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,26.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4293
log_1415_1708942949.xes,"[(2809, 2809)]",[],['sudden'],[],,,,,['sudden'],[nan],4398
log_1416_1708942952.xes,"[(1934, 1934), (3621, 3621)]","[(1640, 2025), (3547, 3547), (5465, 5465)]","['sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.4,0.5,0.3333333333333333,148.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'sudden', nan]",7157
log_1417_1708942959.xes,"[(3650, 3650)]","[(1507, 1903), (3470, 4056), (5695, 5695)]",['sudden'],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'gradual', 'sudden', nan]",7261
log_1418_1708942977.xes,[],[],[],[],,,,,[],[],1119
log_1419_1708942978.xes,"[(3511, 3511)]","[(1120, 1693), (3463, 3463)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,96.0,"['sudden', nan]","['sudden', 'gradual']",4816
log_141_1708942865.xes,"[(1450, 1450), (3567, 3567)]","[(1248, 1687), (3479, 3479)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,176.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4892
log_1420_1708942983.xes,[],[],[],[],,,,,[],[],5912
log_1421_1708942985.xes,"[(1235, 1235), (2941, 2941)]","[(1068, 1581), (2925, 2925)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,32.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4338
log_1422_1708942989.xes,[],"[(1077, 1077)]",[],['sudden'],,,,,[nan],['sudden'],2825
log_1423_1708942991.xes,"[(1994, 1994)]","[(1875, 1875)]",['sudden'],['sudden'],1.0,1.0,1.0,238.0,['sudden'],['sudden'],3028
log_1424_1708942995.xes,"[(1271, 1271), (2696, 2696), (3785, 3785), (4491, 4491)]","[(1275, 1275), (2714, 2714), (3780, 3780)]","['sudden', 'sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",0.8571428571428571,0.75,1.0,18.0,"['sudden', 'sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden', nan]",4875
log_1425_1708942997.xes,"[(1953, 1953), (3025, 3025), (3919, 3919), (4482, 4773), (5158, 5158), (5782, 5782), (6041, 6041), (6157, 6157)]","[(1883, 2194), (3914, 4222), (6161, 6161)]","['sudden', 'sudden', 'sudden', 'gradual', 'sudden', 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'sudden']",0.18181818181818182,0.125,0.3333333333333333,8.0,"['sudden', nan, nan, 'sudden', 'sudden', 'sudden', 'gradual', 'sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan, nan, nan, nan, nan, nan]",7753
log_1426_1708943001.xes,"[(2176, 2176)]","[(1959, 1959), (3883, 3883), (5687, 5687)]",['sudden'],"['sudden', 'sudden', 'sudden']",0.5,1.0,0.3333333333333333,434.0,"['sudden', nan, nan]","['sudden', 'sudden', 'sudden']",7343
log_1427_1708943018.xes,"[(4055, 4055)]","[(1909, 2393), (4061, 4420)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",6324
log_1428_1708943024.xes,[],[],[],[],,,,,[],[],3954
log_1429_1708943026.xes,"[(128, 128), (1110, 1110)]","[(1130, 1130)]","['sudden', 'sudden']",['sudden'],0.6666666666666666,0.5,1.0,40.0,"['sudden', 'sudden']","['sudden', nan]",2603
log_142_1708942869.xes,"[(1146, 1146)]","[(1106, 1106)]",['sudden'],['sudden'],1.0,1.0,1.0,80.0,['sudden'],['sudden'],2553
log_1430_1708943028.xes,"[(1095, 1095)]","[(1092, 1092)]",['sudden'],['sudden'],1.0,1.0,1.0,6.0,['sudden'],['sudden'],2976
log_1431_1708943034.xes,[],[],[],[],,,,,[],[],1857
log_1432_1708943037.xes,"[(174, 862)]","[(1380, 1848), (3089, 3424), (4591, 5045)]",['gradual'],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'gradual']","['gradual', 'gradual', 'gradual', nan]",6170
log_1433_1708943044.xes,[],[],[],[],,,,,[],[],3572
log_1434_1708943048.xes,[],"[(1383, 1383), (2559, 3109)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4730
log_1435_1708943050.xes,"[(1527, 1527)]","[(1365, 1797), (2966, 2966), (4835, 4835)]",['sudden'],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'sudden', 'sudden', nan]",6755
log_1436_1708943062.xes,[],"[(1761, 2358)]",[],['gradual'],,,,,[nan],['gradual'],4024
log_1437_1708943070.xes,"[(1799, 1799), (2903, 2903), (4721, 4721)]","[(1812, 1812), (2892, 3410), (4703, 4703)]","['sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,31.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",5834
log_1438_1708943074.xes,[],"[(1468, 1468), (2775, 2775), (4336, 4761)]",[],"['sudden', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'gradual']",6366
log_1439_1708943084.xes,"[(2201, 2201)]","[(1980, 2526), (3929, 4349)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",5973
log_143_1708942871.xes,"[(1709, 2523)]","[(1211, 1587), (2687, 3029)]",['gradual'],"['gradual', 'gradual']",,,,,"[nan, nan, 'gradual']","['gradual', 'gradual', nan]",4729
log_1440_1708943093.xes,"[(1532, 1532), (3442, 3442)]","[(1492, 1492), (3375, 3930)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,80.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5927
log_1441_1708943100.xes,[],"[(1581, 1581), (3456, 3456)]",[],"['sudden', 'sudden']",,,,,"[nan, nan]","['sudden', 'sudden']",4779
log_1442_1708943105.xes,[],[],[],[],,,,,[],[],4508
log_1443_1708943111.xes,[],"[(1238, 1832), (3446, 3838), (4899, 4899)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",6397
log_1444_1708943118.xes,[],"[(1558, 1558), (2610, 3136)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4661
log_1445_1708942909.xes,"[(1736, 1736)]","[(1550, 1922), (3083, 3083)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",5003
log_1446_1708942913.xes,"[(1091, 1091), (2776, 2776), (4453, 4453), (5179, 5179)]","[(1120, 1120), (2792, 3318), (4469, 4469)]","['sudden', 'sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.5714285714285715,0.5,0.6666666666666666,45.0,"['sudden', 'sudden', nan, 'sudden', 'sudden']","['sudden', 'sudden', 'gradual', nan, nan]",5512
log_1447_1708942919.xes,"[(1824, 1824), (3206, 3206)]","[(1659, 2125), (3200, 3644)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5306
log_1448_1708942925.xes,"[(2293, 2293)]","[(1837, 2140)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3244
log_1449_1708942930.xes,"[(2616, 2616), (3810, 3810)]","[(1723, 2230), (3723, 4023), (5466, 5466)]","['sudden', 'sudden']","['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', 'sudden', nan, nan]",7199
log_144_1708942877.xes,[],"[(1520, 2026), (3498, 3498)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",5397
log_1450_1708942937.xes,[],"[(1516, 1516)]",[],['sudden'],,,,,[nan],['sudden'],3434
log_1451_1708942941.xes,"[(2165, 2165)]","[(1985, 2342), (4255, 4255)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",6062
log_1452_1708942950.xes,"[(1929, 1929), (3190, 3190)]","[(1928, 1928), (3200, 3594)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,2.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5334
log_1453_1708942954.xes,"[(1570, 1570)]","[(1477, 1477), (3401, 3401), (5012, 5462)]",['sudden'],"['sudden', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,186.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",7295
log_1454_1708942964.xes,"[(3812, 3812)]","[(1984, 2413), (3780, 3780)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,64.0,"['sudden', nan]","['sudden', 'gradual']",5051
log_1455_1708942967.xes,[],[],[],[],,,,,[],[],4404
log_1456_1708942969.xes,"[(2089, 2089)]","[(1881, 2378)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3394
log_1457_1708942972.xes,[],"[(1690, 1690)]",[],['sudden'],,,,,[nan],['sudden'],3088
log_1458_1708942974.xes,"[(1577, 2563)]","[(1009, 1009), (2858, 2858)]",['gradual'],"['sudden', 'sudden']",,,,,"[nan, nan, 'gradual']","['sudden', 'sudden', nan]",4467
log_1459_1708942983.xes,"[(823, 823), (1543, 1543), (1780, 1882), (3146, 3146), (3633, 4635), (5263, 5263), (5922, 5922)]","[(1515, 1992), (3157, 3483), (5230, 5230)]","['sudden', 'sudden', 'gradual', 'sudden', 'gradual', 'sudden', 'sudden']","['gradual', 'gradual', 'sudden']",0.4,0.2857142857142857,0.6666666666666666,220.5,"['gradual', 'sudden', nan, 'sudden', 'sudden', 'sudden', 'gradual', 'sudden']","['gradual', 'sudden', 'gradual', nan, nan, nan, nan, nan]",6320
log_145_1708942889.xes,[],[],[],[],,,,,[],[],2420
log_1460_1708942988.xes,"[(1021, 1021)]","[(1014, 1014)]",['sudden'],['sudden'],1.0,1.0,1.0,14.0,['sudden'],['sudden'],2465
log_1461_1708942990.xes,"[(1993, 1993), (3766, 3766)]","[(1941, 1941), (3737, 4133)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,104.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5976
log_1462_1708942996.xes,"[(4011, 4011), (5814, 5814)]","[(1855, 2223), (4021, 4021), (5770, 6085)]","['sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.4,0.5,0.3333333333333333,20.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'gradual', nan]",7548
log_1463_1708943000.xes,[],"[(1967, 2294), (4155, 4712)]",[],"['gradual', 'gradual']",,,,,"[nan, nan]","['gradual', 'gradual']",5907
log_1464_1708943003.xes,"[(125, 179), (976, 976), (2422, 2422)]","[(1015, 1015), (2469, 3035), (4236, 4794)]","['gradual', 'sudden', 'sudden']","['sudden', 'gradual', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,78.0,"['sudden', nan, nan, 'gradual', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",5997
log_1465_1708943012.xes,"[(1901, 1901)]","[(1888, 1888)]",['sudden'],['sudden'],1.0,1.0,1.0,26.0,['sudden'],['sudden'],3231
log_1466_1708943015.xes,[],"[(1664, 1664), (2891, 3368), (5127, 5127)]",[],"['sudden', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'sudden']",6305
log_1467_1708943021.xes,"[(4351, 4351), (6218, 6218)]","[(1746, 2307), (4292, 4292), (6098, 6552)]","['sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.4,0.5,0.3333333333333333,118.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'gradual', nan]",7937
log_1468_1708943031.xes,[],"[(1005, 1005), (2862, 3222), (4461, 4958)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6768
log_1469_1708943037.xes,[],[],[],[],,,,,[],[],5667
log_146_1708942900.xes,"[(1577, 1577)]","[(1597, 1597)]",['sudden'],['sudden'],1.0,1.0,1.0,40.0,['sudden'],['sudden'],2600
log_1470_1708943042.xes,[],[],[],[],,,,,[],[],3972
log_1471_1708943045.xes,[],"[(1070, 1070)]",[],['sudden'],,,,,[nan],['sudden'],2276
log_1472_1708943051.xes,"[(1856, 1856), (2945, 2945), (4622, 4622)]","[(1851, 1851), (2918, 2918), (4587, 4587)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",1.0,1.0,1.0,44.666666666666664,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",5664
log_1473_1708943053.xes,[],[],[],[],,,,,[],[],2756
log_1474_1708943056.xes,[],"[(1864, 1864), (3441, 3441)]",[],"['sudden', 'sudden']",,,,,"[nan, nan]","['sudden', 'sudden']",5059
log_1475_1708943059.xes,[],"[(1958, 1958)]",[],['sudden'],,,,,[nan],['sudden'],3163
log_1476_1708943062.xes,[],"[(1682, 2199), (3984, 4474), (5950, 5950)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",7328
log_1477_1708943068.xes,[],"[(1912, 2446)]",[],['gradual'],,,,,[nan],['gradual'],3577
log_1478_1708943072.xes,"[(99, 99), (1787, 1787)]","[(1859, 1859)]","['sudden', 'sudden']",['sudden'],0.6666666666666666,0.5,1.0,144.0,"['sudden', 'sudden']","['sudden', nan]",3137
log_1479_1708943076.xes,"[(1270, 1270)]","[(1245, 1245)]",['sudden'],['sudden'],1.0,1.0,1.0,50.0,['sudden'],['sudden'],2708
log_147_1708942902.xes,"[(1080, 1080), (2194, 2194)]","[(1042, 1042), (2187, 2187)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,45.0,"['sudden', 'sudden']","['sudden', 'sudden']",3888
log_1480_1708943079.xes,"[(986, 986), (1963, 1963)]","[(1963, 1963)]","['sudden', 'sudden']",['sudden'],0.6666666666666666,0.5,1.0,0.0,"['sudden', 'sudden']","['sudden', nan]",3442
log_1481_1708943084.xes,[],"[(1740, 2177), (4118, 4118), (5571, 6149)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",7182
log_1482_1708943094.xes,"[(2161, 2161)]","[(1888, 2335)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3539
log_1483_1708942922.xes,"[(1831, 1831)]","[(1701, 1701)]",['sudden'],['sudden'],1.0,1.0,1.0,260.0,['sudden'],['sudden'],3603
log_1484_1708942925.xes,"[(3170, 3170)]","[(1012, 1012), (2776, 3177)]",['sudden'],"['sudden', 'gradual']",,,,,"[nan, nan, 'sudden']","['sudden', 'gradual', nan]",4773
log_1485_1708942934.xes,[],"[(1606, 1606), (2698, 2698)]",[],"['sudden', 'sudden']",,,,,"[nan, nan]","['sudden', 'sudden']",4115
log_1486_1708942938.xes,"[(1421, 1421), (4743, 4743)]","[(1289, 1628), (3244, 3244), (4697, 5003)]","['sudden', 'sudden']","['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden']","['gradual', 'sudden', 'gradual', nan, nan]",6794
log_1487_1708942942.xes,[],[],[],[],,,,,[],[],5088
log_1488_1708942945.xes,[],"[(1477, 1962), (3077, 3433), (4504, 4868)]",[],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'gradual']",6822
log_1489_1708942953.xes,"[(1698, 1698)]","[(1424, 2018)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3395
log_148_1708942907.xes,"[(1986, 1986)]","[(1954, 1954), (3093, 3093)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,64.0,"['sudden', nan]","['sudden', 'sudden']",4342
log_1490_1708942957.xes,[],[],[],[],,,,,[],[],3760
log_1491_1708942960.xes,[],"[(1179, 1765)]",[],['gradual'],,,,,[nan],['gradual'],3553
log_1492_1708942964.xes,"[(1919, 1919)]","[(1789, 1789)]",['sudden'],['sudden'],1.0,1.0,1.0,260.0,['sudden'],['sudden'],3180
log_1493_1708942967.xes,[],"[(1143, 1143), (2628, 2628)]",[],"['sudden', 'sudden']",,,,,"[nan, nan]","['sudden', 'sudden']",4061
log_1494_1708942970.xes,"[(1412, 1412)]","[(1432, 1432), (2603, 2603)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,40.0,"['sudden', nan]","['sudden', 'sudden']",4443
log_1495_1708942978.xes,[],"[(1299, 1835)]",[],['gradual'],,,,,[nan],['gradual'],3235
log_1496_1708942980.xes,[],[],[],[],,,,,[],[],1787
log_1497_1708942981.xes,"[(3330, 3330)]","[(1047, 1626), (3203, 3663)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",5555
log_1498_1708942985.xes,"[(1572, 1572)]","[(1494, 1494)]",['sudden'],['sudden'],1.0,1.0,1.0,156.0,['sudden'],['sudden'],3280
log_1499_1708942988.xes,"[(1352, 1352)]","[(1285, 1285)]",['sudden'],['sudden'],1.0,1.0,1.0,134.0,['sudden'],['sudden'],3004
log_149_1708942912.xes,"[(2152, 2152)]","[(1712, 1712)]",['sudden'],['sudden'],,,,,"[nan, 'sudden']","['sudden', nan]",3283
log_14_1708942779.xes,[],"[(1910, 1910), (2951, 3526)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",5245
log_1500_1708942991.xes,"[(1454, 1454), (3211, 3211)]","[(1438, 1438), (3168, 3490)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,32.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4874
log_1501_1708942996.xes,[],"[(1849, 2154), (3249, 3249)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",5101
log_1502_1708943003.xes,"[(1543, 1543)]","[(1252, 1837)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3720
log_1503_1708943006.xes,"[(1425, 1425)]","[(1453, 1453), (3264, 3690), (5022, 5570)]",['sudden'],"['sudden', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,56.0,"['sudden', nan, nan]","['sudden', 'gradual', 'gradual']",7413
log_1504_1708943016.xes,[],[],[],[],,,,,[],[],3402
log_1505_1708943019.xes,[],[],[],[],,,,,[],[],3150
log_1506_1708943021.xes,[],[],[],[],,,,,[],[],5956
log_1507_1708943024.xes,"[(3058, 3058)]","[(1109, 1109), (3013, 3013)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,90.0,"['sudden', nan]","['sudden', 'sudden']",4264
log_1508_1708943027.xes,"[(1549, 1549), (3030, 3030), (4037, 4037)]","[(1517, 1517), (2953, 2953), (3963, 4288)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,109.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",5418
log_1509_1708943036.xes,"[(1544, 1544), (3655, 3655), (5638, 5638)]","[(1212, 1777), (3584, 3584), (5536, 5869)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,142.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",7336
log_150_1708942917.xes,"[(1572, 1572)]","[(1445, 1445)]",['sudden'],['sudden'],1.0,1.0,1.0,254.0,['sudden'],['sudden'],3058
log_1510_1708943048.xes,[],[],[],[],,,,,[],[],5823
log_1511_1708943053.xes,"[(99, 99), (1510, 1510), (1796, 1796)]","[(1302, 1714)]","['sudden', 'sudden', 'sudden']",['gradual'],,,,,"[nan, 'sudden', 'sudden', 'sudden']","['gradual', nan, nan, nan]",3147
log_1512_1708943055.xes,[],[],[],[],,,,,[],[],3141
log_1513_1708943057.xes,"[(3964, 3964)]","[(1855, 2373), (3944, 4442)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",6324
log_1514_1708943063.xes,"[(3442, 3442)]","[(1012, 1542), (3376, 3376)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,132.0,"['sudden', nan]","['sudden', 'gradual']",5302
log_1515_1708943068.xes,"[(1982, 1982), (3458, 3458)]","[(1990, 1990), (3501, 3501)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,51.0,"['sudden', 'sudden']","['sudden', 'sudden']",5265
log_1516_1708943072.xes,"[(4747, 5329)]","[(1812, 2367), (3732, 4232), (5627, 5627)]",['gradual'],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan, 'gradual']","['gradual', 'gradual', 'sudden', nan]",7585
log_1517_1708943080.xes,[],[],[],[],,,,,[],[],2674
log_1518_1708943082.xes,[],[],[],[],,,,,[],[],7312
log_1519_1708943085.xes,[],"[(1223, 1713)]",[],['gradual'],,,,,[nan],['gradual'],3171
log_151_1708942919.xes,"[(1203, 1203)]","[(1126, 1126)]",['sudden'],['sudden'],1.0,1.0,1.0,154.0,['sudden'],['sudden'],2660
log_1520_1708943088.xes,"[(1630, 1630), (2950, 2950)]","[(1619, 1619), (2916, 3516)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,22.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5474
log_1521_1708942922.xes,"[(1350, 1350), (2615, 2615)]","[(1367, 1367), (2632, 2632)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,34.0,"['sudden', 'sudden']","['sudden', 'sudden']",3975
log_1522_1708942925.xes,[],"[(1342, 1793)]",[],['gradual'],,,,,[nan],['gradual'],3528
log_1523_1708942928.xes,[],[],[],[],,,,,[],[],3969
log_1524_1708942931.xes,"[(2042, 2042), (3615, 3615), (5709, 5709)]","[(1661, 2007), (3396, 3864), (5516, 6080)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan, nan]",8002
log_1525_1708942952.xes,"[(1518, 1518), (3635, 3635)]","[(1301, 1899), (3645, 4012)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5479
log_1526_1708942959.xes,"[(1889, 1889), (3051, 3051)]","[(1837, 1837), (3019, 3019)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,84.0,"['sudden', 'sudden']","['sudden', 'sudden']",4169
log_1527_1708942967.xes,[],[],[],[],,,,,[],[],1587
log_1528_1708942968.xes,[],[],[],[],,,,,[],[],5172
log_1529_1708942971.xes,[],"[(1830, 1830), (2983, 3480)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4801
