,Detected Changepoints,Actual Changepoints,Predicted Drift Types,Actual Drift Types,F1-Score,Precision,Recall,Average Lag,y_pred_sorted,y_true_sorted,n_traces
log_208_1708942812.xes,"[(1871, 1871), (3231, 3707), (5713, 5713)]","[(1904, 1904), (3263, 3755), (5727, 5727)]","['sudden', 'gradual', 'sudden']","['sudden', 'gradual', 'sudden']",1.0,1.0,1.0,58.0,"['sudden', 'gradual', 'sudden']","['sudden', 'gradual', 'sudden']",6880
log_700_1708942814.xes,"[(987, 1429), (4965, 4965)]","[(1025, 1432), (2763, 3354), (4987, 4987)]","['gradual', 'sudden']","['gradual', 'gradual', 'sudden']",0.8,1.0,0.6666666666666666,42.5,"['gradual', 'sudden', nan]","['gradual', 'sudden', 'gradual']",6948
log_18_1708942807.xes,"[(3046, 3046), (1422, 1973)]","[(1417, 1962), (3059, 3059), (4253, 4253)]","['sudden', 'gradual']","['gradual', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,21.0,"['sudden', 'gradual', nan]","['sudden', 'gradual', 'sudden']",5905
log_662_1708942816.xes,"[(1616, 1616)]","[(1650, 1650)]",['sudden'],['sudden'],1.0,1.0,1.0,68.0,['sudden'],['sudden'],3497
log_553_1708942815.xes,"[(1541, 1541), (2821, 2821)]","[(1570, 1570), (2838, 2838)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,46.0,"['sudden', 'sudden']","['sudden', 'sudden']",4029
log_398_1708942815.xes,"[(1015, 1015)]","[(1032, 1032)]",['sudden'],['sudden'],1.0,1.0,1.0,34.0,['sudden'],['sudden'],2796
log_364_1708942816.xes,"[(2977, 2977), (1633, 1633)]","[(1638, 1638), (2987, 2987)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,15.0,"['sudden', 'sudden']","['sudden', 'sudden']",4819
log_852_1708942814.xes,"[(1405, 1819)]","[(1412, 1825)]",['gradual'],['gradual'],1.0,1.0,1.0,13.0,['gradual'],['gradual'],3603
log_98_1708942815.xes,"[(2305, 2305), (1297, 1297)]","[(1312, 1312), (2325, 2325)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,35.0,"['sudden', 'sudden']","['sudden', 'sudden']",3655
log_471_1708942804.xes,[],[],[],[],,,,,[],[],5892
log_897_1708942815.xes,"[(3014, 3589)]","[(1463, 1778), (3017, 3610)]",['gradual'],"['gradual', 'gradual']",0.6666666666666666,1.0,0.5,24.0,"['gradual', nan]","['gradual', 'gradual']",4680
log_738_1708942818.xes,"[(1633, 1633)]","[(1665, 1665)]",['sudden'],['sudden'],1.0,1.0,1.0,64.0,['sudden'],['sudden'],3255
log_591_1708942816.xes,[],[],[],[],,,,,[],[],4932
log_631_1708942817.xes,"[(981, 981)]","[(1007, 1007), (2156, 2696)]",['sudden'],"['sudden', 'gradual']",0.6666666666666666,1.0,0.5,52.0,"['sudden', nan]","['sudden', 'gradual']",4008
log_663_1708942818.xes,[],[],[],[],,,,,[],[],2280
log_853_1708942818.xes,"[(1525, 1525)]","[(1537, 1537)]",['sudden'],['sudden'],1.0,1.0,1.0,24.0,['sudden'],['sudden'],2563
log_100_1708942821.xes,"[(1021, 1021)]","[(1036, 1036)]",['sudden'],['sudden'],1.0,1.0,1.0,30.0,['sudden'],['sudden'],2112
log_440_1708942809.xes,"[(1463, 1837), (3469, 3469)]","[(1478, 1835), (3493, 3493), (4506, 4939)]","['gradual', 'sudden']","['gradual', 'sudden', 'gradual']",0.8,1.0,0.6666666666666666,32.5,"['gradual', 'sudden', nan]","['gradual', 'sudden', 'gradual']",6830
log_473_1708942818.xes,"[(1741, 2241)]","[(1774, 2232)]",['gradual'],['gradual'],1.0,1.0,1.0,42.0,['gradual'],['gradual'],4024
log_779_1708942816.xes,"[(1393, 1393), (2881, 3361)]","[(1433, 1433), (2904, 3364)]","['sudden', 'gradual']","['sudden', 'gradual']",1.0,1.0,1.0,53.0,"['sudden', 'gradual']","['sudden', 'gradual']",4823
log_365_1708942818.xes,[],"[(1922, 2292), (3723, 3723), (4853, 5200)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",6794
log_99_1708942818.xes,"[(1197, 1197)]","[(1203, 1203)]",['sudden'],['sudden'],1.0,1.0,1.0,12.0,['sudden'],['sudden'],2657
log_554_1708942818.xes,"[(3025, 3025), (1177, 1513)]","[(1197, 1498), (3049, 3049)]","['sudden', 'gradual']","['gradual', 'sudden']",1.0,1.0,1.0,41.5,"['sudden', 'gradual']","['sudden', 'gradual']",4965
log_245_1708942814.xes,"[(1531, 1531), (3129, 3639)]","[(1554, 1554), (3165, 3654), (5643, 5643)]","['sudden', 'gradual']","['sudden', 'gradual', 'sudden']",0.8,1.0,0.6666666666666666,48.5,"['sudden', 'gradual', nan]","['sudden', 'gradual', 'sudden']",6977
log_400_1708942821.xes,[],[],[],[],,,,,[],[],1210
log_935_1708942808.xes,"[(4786, 4786), (1248, 1248)]","[(1269, 1269), (2662, 3064), (4807, 4807)]","['sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.8,1.0,0.6666666666666666,42.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",5988
log_811_1708942816.xes,[],[],[],[],,,,,[],[],4536
log_854_1708942819.xes,"[(1717, 1717), (3095, 3485)]","[(1737, 1737), (3095, 3498)]","['sudden', 'gradual']","['sudden', 'gradual']",1.0,1.0,1.0,26.5,"['sudden', 'gradual']","['sudden', 'gradual']",5381
log_399_1708942818.xes,"[(4291, 4291), (1591, 1591)]","[(1589, 1589), (2832, 2832), (4320, 4320)]","['sudden', 'sudden']","['sudden', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,31.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'sudden']",6074
log_780_1708942819.xes,[],"[(1027, 1027)]",[],['sudden'],,,,,[nan],['sudden'],2359
log_323_1708942817.xes,"[(3137, 3725), (1233, 1233)]","[(1256, 1256), (3133, 3723)]","['gradual', 'sudden']","['sudden', 'gradual']",1.0,1.0,1.0,26.0,"['gradual', 'sudden']","['gradual', 'sudden']",5638
log_54_1708942820.xes,[],[],[],[],,,,,[],[],3820
log_174_1708942814.xes,"[(1673, 1673), (3345, 3345)]","[(1699, 1699), (3378, 3378)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,59.0,"['sudden', 'sudden']","['sudden', 'sudden']",4473
log_53_1708942802.xes,"[(3106, 3457), (1189, 1189)]","[(1221, 1221), (3124, 3463)]","['gradual', 'sudden']","['sudden', 'gradual']",1.0,1.0,1.0,44.0,"['gradual', 'sudden']","['gradual', 'sudden']",5437
log_592_1708942818.xes,"[(1828, 1828), (2920, 2920)]","[(1858, 1858), (2959, 2959)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,69.0,"['sudden', 'sudden']","['sudden', 'sudden']",4369
log_246_1708942820.xes,"[(2941, 2941), (1161, 1161)]","[(1162, 1162), (2964, 2964)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,24.0,"['sudden', 'sudden']","['sudden', 'sudden']",4017
log_632_1708942820.xes,[],"[(1501, 1897)]",[],['gradual'],,,,,[nan],['gradual'],3392
log_209_1708942817.xes,"[(1351, 1765)]","[(1319, 1754)]",['gradual'],['gradual'],1.0,1.0,1.0,43.0,['gradual'],['gradual'],3670
log_812_1708942820.xes,"[(1616, 2053)]","[(1609, 2023)]",['gradual'],['gradual'],1.0,1.0,1.0,37.0,['gradual'],['gradual'],3841
log_19_1708942819.xes,[],"[(1559, 1559), (3387, 3810)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",5150
log_936_1708942820.xes,"[(3359, 3359)]","[(1068, 1426), (3386, 3386)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,54.0,"['sudden', nan]","['sudden', 'gradual']",4692
log_474_1708942822.xes,[],[],[],[],,,,,[],[],2882
log_937_1708942824.xes,[],[],[],[],,,,,[],[],2360
log_210_1708942822.xes,"[(1441, 1837)]","[(1455, 1809)]",['gradual'],['gradual'],1.0,1.0,1.0,42.0,['gradual'],['gradual'],3766
log_898_1708942819.xes,"[(2401, 2901), (1181, 1181)]","[(1195, 1195), (2406, 2932)]","['gradual', 'sudden']","['sudden', 'gradual']",1.0,1.0,1.0,32.0,"['gradual', 'sudden']","['gradual', 'sudden']",4025
log_781_1708942821.xes,[],[],[],[],,,,,[],[],6264
log_555_1708942820.xes,"[(2553, 2553), (1013, 1013)]","[(1038, 1038), (2567, 2567)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,39.0,"['sudden', 'sudden']","['sudden', 'sudden']",4446
log_55_1708942822.xes,"[(3649, 3649)]","[(1540, 1858), (3662, 3662)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,26.0,"['sudden', nan]","['sudden', 'gradual']",4913
log_401_1708942822.xes,[],[],[],[],,,,,[],[],3728
log_442_1708942825.xes,[],[],[],[],,,,,[],[],1098
log_101_1708942821.xes,"[(2962, 2962)]","[(1107, 1107), (2973, 2973)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,22.0,"['sudden', nan]","['sudden', 'sudden']",4272
log_247_1708942822.xes,"[(3201, 3201), (1326, 1326)]","[(1374, 1374), (3243, 3243)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,90.0,"['sudden', 'sudden']","['sudden', 'sudden']",5189
log_402_1708942825.xes,[],[],[],[],,,,,[],[],4455
log_593_1708942822.xes,"[(1393, 1393)]","[(1407, 1407)]",['sudden'],['sudden'],1.0,1.0,1.0,28.0,['sudden'],['sudden'],2522
log_441_1708942820.xes,"[(5057, 5505), (3009, 3393)]","[(1175, 1568), (3021, 3401), (5093, 5502)]","['gradual', 'gradual']","['gradual', 'gradual', 'gradual']",0.8,1.0,0.6666666666666666,29.5,"['gradual', 'gradual', nan]","['gradual', 'gradual', 'gradual']",6554
log_855_1708942822.xes,"[(1765, 1765)]","[(1804, 1804), (2887, 2887), (4017, 4557)]",['sudden'],"['sudden', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,78.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",5782
log_813_1708942823.xes,[],[],[],[],,,,,[],[],5739
log_248_1708942826.xes,"[(3916, 3916)]","[(1930, 2450), (3959, 3959)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,86.0,"['sudden', nan]","['sudden', 'gradual']",5852
log_324_1708942821.xes,"[(5281, 5281), (1717, 1717)]","[(1746, 1746), (3322, 3862), (5316, 5316)]","['sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.8,1.0,0.6666666666666666,64.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",6742
log_556_1708942824.xes,"[(1041, 1587)]","[(1023, 1590), (3475, 3475)]",['gradual'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,21.0,"['gradual', nan]","['gradual', 'sudden']",5391
log_739_1708942820.xes,"[(5543, 5543)]","[(1931, 2293), (3689, 3689), (5577, 5577)]",['sudden'],"['gradual', 'sudden', 'sudden']",0.5,1.0,0.3333333333333333,68.0,"['sudden', nan, nan]","['sudden', 'gradual', 'sudden']",6895
log_740_1708942827.xes,[],[],[],[],,,,,[],[],2212
log_133_1708942816.xes,"[(2927, 3323), (1519, 1519)]","[(1552, 1552), (2921, 3354)]","['gradual', 'sudden']","['sudden', 'gradual']",1.0,1.0,1.0,51.5,"['gradual', 'sudden']","['gradual', 'sudden']",4535
log_443_1708942826.xes,"[(1617, 2033)]","[(1654, 1997)]",['gradual'],['gradual'],1.0,1.0,1.0,73.0,['gradual'],['gradual'],3334
log_558_1708942830.xes,[],[],[],[],,,,,[],[],1639
log_938_1708942825.xes,"[(1828, 1828), (4699, 4699), (3597, 3597)]","[(1875, 1875), (3619, 3619), (4724, 4724)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",1.0,1.0,1.0,62.666666666666664,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",5844
log_56_1708942825.xes,"[(2209, 2209), (1129, 1129), (3553, 3553)]","[(1167, 1167), (2229, 2229), (3584, 3584)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",1.0,1.0,1.0,59.333333333333336,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",4909
log_557_1708942828.xes,[],[],[],[],,,,,[],[],3076
log_701_1708942819.xes,"[(1697, 2065)]","[(1692, 2087)]",['gradual'],['gradual'],1.0,1.0,1.0,27.0,['gradual'],['gradual'],3335
log_782_1708942824.xes,"[(3442, 3783), (4806, 5147)]","[(1346, 1670), (3436, 3804), (4812, 5164)]","['gradual', 'gradual']","['gradual', 'gradual', 'gradual']",0.8,1.0,0.6666666666666666,25.0,"['gradual', 'gradual', nan]","['gradual', 'gradual', 'gradual']",6225
log_20_1708942823.xes,"[(2626, 3151), (4866, 5321)]","[(1179, 1179), (2639, 3183), (4892, 5384)]","['gradual', 'gradual']","['sudden', 'gradual', 'gradual']",0.8,1.0,0.6666666666666666,67.0,"['gradual', 'gradual', nan]","['gradual', 'gradual', 'sudden']",7141
log_633_1708942823.xes,"[(1189, 1783), (2883, 3455)]","[(1187, 1776), (2878, 3466)]","['gradual', 'gradual']","['gradual', 'gradual']",1.0,1.0,1.0,12.5,"['gradual', 'gradual']","['gradual', 'gradual']",4558
log_175_1708942819.xes,"[(3526, 3526), (1601, 2101)]","[(1609, 2117), (3540, 3540)]","['sudden', 'gradual']","['gradual', 'sudden']",1.0,1.0,1.0,26.0,"['sudden', 'gradual']","['sudden', 'gradual']",5075
log_664_1708942820.xes,[],"[(1115, 1418), (3296, 3814), (5788, 6205)]",[],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'gradual']",7451
log_249_1708942828.xes,[],[],[],[],,,,,[],[],4536
log_702_1708942830.xes,[],[],[],[],,,,,[],[],1177
log_475_1708942824.xes,"[(4705, 4705), (1281, 1793)]","[(1316, 1790), (3083, 3083), (4731, 4731)]","['sudden', 'gradual']","['gradual', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,45.0,"['sudden', 'gradual', nan]","['sudden', 'gradual', 'sudden']",6578
log_102_1708942825.xes,"[(1654, 2002)]","[(1689, 2008), (3873, 3873)]",['gradual'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,41.0,"['gradual', nan]","['gradual', 'sudden']",5845
log_444_1708942828.xes,"[(1457, 1457)]","[(1458, 1458)]",['sudden'],['sudden'],1.0,1.0,1.0,2.0,['sudden'],['sudden'],2989
log_57_1708942829.xes,"[(5625, 6157)]","[(1533, 2128), (3601, 4100), (5620, 6201)]",['gradual'],"['gradual', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,49.0,"['gradual', nan, nan]","['gradual', 'gradual', 'gradual']",7647
log_634_1708942830.xes,"[(1057, 1057)]","[(1083, 1083)]",['sudden'],['sudden'],1.0,1.0,1.0,52.0,['sudden'],['sudden'],2391
log_741_1708942829.xes,"[(1771, 1771)]","[(1789, 1789)]",['sudden'],['sudden'],1.0,1.0,1.0,36.0,['sudden'],['sudden'],3128
log_176_1708942829.xes,"[(1067, 1587)]","[(1104, 1560), (3560, 3994)]",['gradual'],"['gradual', 'gradual']",0.6666666666666666,1.0,0.5,64.0,"['gradual', nan]","['gradual', 'gradual']",5356
log_742_1708942832.xes,"[(1621, 2201)]","[(1620, 2209)]",['gradual'],['gradual'],1.0,1.0,1.0,9.0,['gradual'],['gradual'],4131
log_134_1708942826.xes,"[(4257, 4621), (1345, 1345), (2465, 2969)]","[(1382, 1382), (2484, 2949), (4266, 4627)]","['gradual', 'sudden', 'gradual']","['sudden', 'gradual', 'gradual']",1.0,1.0,1.0,42.666666666666664,"['gradual', 'sudden', 'gradual']","['gradual', 'sudden', 'gradual']",5786
log_594_1708942826.xes,"[(6069, 6520)]","[(1519, 1850), (3574, 4134), (6069, 6545)]",['gradual'],"['gradual', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,25.0,"['gradual', nan, nan]","['gradual', 'gradual', 'gradual']",8316
log_403_1708942828.xes,[],"[(1840, 1840)]",[],['sudden'],,,,,[nan],['sudden'],2843
log_21_1708942830.xes,"[(1941, 2341)]","[(1969, 2328)]",['gradual'],['gradual'],1.0,1.0,1.0,41.0,['gradual'],['gradual'],4051
log_703_1708942831.xes,"[(1820, 1820)]","[(1832, 1832)]",['sudden'],['sudden'],1.0,1.0,1.0,24.0,['sudden'],['sudden'],3436
log_178_1708942834.xes,[],[],[],[],,,,,[],[],1141
log_899_1708942825.xes,"[(3961, 4321)]","[(1758, 2249), (3966, 4354), (5414, 6007)]",['gradual'],"['gradual', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,38.0,"['gradual', nan, nan]","['gradual', 'gradual', 'gradual']",7325
log_212_1708942832.xes,"[(1001, 1001), (3551, 4001)]","[(1014, 1014), (2033, 2033), (3599, 4017)]","['sudden', 'gradual']","['sudden', 'sudden', 'gradual']",0.8,1.0,0.6666666666666666,45.0,"['sudden', 'gradual', nan]","['sudden', 'gradual', 'sudden']",5160
log_177_1708942834.xes,[],[],[],[],,,,,[],[],1762
log_211_1708942825.xes,"[(2949, 3367)]","[(1018, 1018), (2958, 3386)]",['gradual'],"['sudden', 'gradual']",0.6666666666666666,1.0,0.5,28.0,"['gradual', nan]","['gradual', 'sudden']",4587
log_900_1708942833.xes,[],[],[],[],,,,,[],[],3252
log_665_1708942830.xes,"[(3061, 3061), (1461, 1461)]","[(1452, 1452), (3092, 3092)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,40.0,"['sudden', 'sudden']","['sudden', 'sudden']",4129
log_856_1708942826.xes,"[(3763, 3763), (1321, 1849)]","[(1336, 1888), (3797, 3797), (4951, 4951)]","['sudden', 'gradual']","['gradual', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,61.0,"['sudden', 'gradual', nan]","['sudden', 'gradual', 'sudden']",6621
log_939_1708942830.xes,"[(1009, 1009), (2717, 3137)]","[(1051, 1051), (2738, 3134), (4142, 4612)]","['sudden', 'gradual']","['sudden', 'gradual', 'gradual']",0.8,1.0,0.6666666666666666,54.0,"['sudden', 'gradual', nan]","['sudden', 'gradual', 'gradual']",5614
log_250_1708942831.xes,"[(1345, 1345)]","[(1356, 1356), (2616, 2616)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,22.0,"['sudden', nan]","['sudden', 'sudden']",4366
log_704_1708942834.xes,"[(1801, 1801)]","[(1824, 1824)]",['sudden'],['sudden'],1.0,1.0,1.0,46.0,['sudden'],['sudden'],3002
log_635_1708942831.xes,"[(2959, 2959), (4235, 4786)]","[(1881, 1881), (2977, 2977), (4256, 4790)]","['sudden', 'gradual']","['sudden', 'sudden', 'gradual']",0.8,1.0,0.6666666666666666,30.5,"['sudden', 'gradual', nan]","['sudden', 'gradual', 'sudden']",5856
log_58_1708942833.xes,"[(1521, 1953)]","[(1573, 1892)]",['gradual'],['gradual'],1.0,1.0,1.0,113.0,['gradual'],['gradual'],3246
log_559_1708942830.xes,[],[],[],[],,,,,[],[],4576
log_476_1708942831.xes,[],[],[],[],,,,,[],[],6588
log_514_1708942810.xes,"[(3814, 4224)]","[(1834, 2395), (3873, 4239), (6047, 6481)]",['gradual'],"['gradual', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,74.0,"['gradual', nan, nan]","['gradual', 'gradual', 'gradual']",8347
log_22_1708942833.xes,"[(1691, 1691), (3017, 3511)]","[(1709, 1709), (3034, 3550)]","['sudden', 'gradual']","['sudden', 'gradual']",1.0,1.0,1.0,46.0,"['sudden', 'gradual']","['sudden', 'gradual']",5223
log_560_1708942835.xes,"[(1387, 1891)]","[(1431, 1939)]",['gradual'],['gradual'],1.0,1.0,1.0,92.0,['gradual'],['gradual'],3689
log_857_1708942837.xes,"[(1548, 2109)]","[(1530, 2067)]",['gradual'],['gradual'],1.0,1.0,1.0,60.0,['gradual'],['gradual'],3445
log_595_1708942832.xes,"[(1945, 1945)]","[(1986, 1986)]",['sudden'],['sudden'],1.0,1.0,1.0,82.0,['sudden'],['sudden'],3676
log_366_1708942822.xes,"[(3368, 3812)]","[(1818, 2221), (3358, 3829), (5436, 5815)]",['gradual'],"['gradual', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,27.0,"['gradual', nan, nan]","['gradual', 'gradual', 'gradual']",7430
log_325_1708942828.xes,[],[],[],[],,,,,[],[],3099
log_706_1708942838.xes,[],[],[],[],,,,,[],[],1381
log_705_1708942837.xes,[],[],[],[],,,,,[],[],2320
log_636_1708942835.xes,"[(1417, 1945), (3481, 3481)]","[(1469, 1909), (3496, 3496)]","['gradual', 'sudden']","['gradual', 'sudden']",1.0,1.0,1.0,59.0,"['gradual', 'sudden']","['gradual', 'sudden']",4921
log_23_1708942837.xes,"[(1216, 1711)]","[(1232, 1794)]",['gradual'],['gradual'],1.0,1.0,1.0,99.0,['gradual'],['gradual'],3089
log_404_1708942832.xes,"[(1082, 1082), (2968, 2968)]","[(1095, 1095), (3006, 3528)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,26.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4653
log_596_1708942837.xes,[],[],[],[],,,,,[],[],1915
log_135_1708942832.xes,"[(1361, 1361), (3241, 3641)]","[(1386, 1386), (3249, 3686), (5565, 6089)]","['sudden', 'gradual']","['sudden', 'gradual', 'gradual']",0.8,1.0,0.6666666666666666,51.5,"['sudden', 'gradual', nan]","['sudden', 'gradual', 'gradual']",8045
log_326_1708942837.xes,"[(1135, 1597)]","[(1138, 1600)]",['gradual'],['gradual'],1.0,1.0,1.0,6.0,['gradual'],['gradual'],2922
log_405_1708942837.xes,[],[],[],[],,,,,[],[],1625
log_901_1708942835.xes,"[(3655, 4235), (1915, 2379)]","[(1909, 2415), (3677, 4243)]","['gradual', 'gradual']","['gradual', 'gradual']",1.0,1.0,1.0,36.0,"['gradual', 'gradual']","['gradual', 'gradual']",5957
log_136_1708942839.xes,"[(1061, 1061)]","[(1072, 1072)]",['sudden'],['sudden'],1.0,1.0,1.0,22.0,['sudden'],['sudden'],2093
log_103_1708942831.xes,[],"[(1145, 1145), (2981, 3282)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4774
log_783_1708942829.xes,"[(1451, 1451), (3046, 3046), (4177, 4467)]","[(1476, 1476), (3057, 3057), (4180, 4487)]","['sudden', 'sudden', 'gradual']","['sudden', 'sudden', 'gradual']",1.0,1.0,1.0,31.666666666666668,"['sudden', 'sudden', 'gradual']","['sudden', 'sudden', 'gradual']",5829
log_213_1708942834.xes,[],[],[],[],,,,,[],[],5874
log_597_1708942838.xes,"[(1873, 1873)]","[(1890, 1890)]",['sudden'],['sudden'],1.0,1.0,1.0,34.0,['sudden'],['sudden'],3685
log_743_1708942833.xes,"[(3073, 3073), (1345, 1345)]","[(1376, 1376), (3085, 3085)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,43.0,"['sudden', 'sudden']","['sudden', 'sudden']",4848
log_287_1708942813.xes,"[(3916, 3916), (2756, 2756), (1683, 1683)]","[(1697, 1697), (2778, 2778), (3932, 3932)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",1.0,1.0,1.0,34.666666666666664,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",5931
log_707_1708942839.xes,[],"[(1859, 1859)]",[],['sudden'],,,,,[nan],['sudden'],3435
log_327_1708942839.xes,[],[],[],[],,,,,[],[],5724
log_445_1708942832.xes,"[(1561, 2081)]","[(1610, 2146), (3889, 4433), (5802, 6309)]",['gradual'],"['gradual', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,114.0,"['gradual', nan, nan]","['gradual', 'gradual', 'gradual']",8076
log_251_1708942835.xes,"[(3945, 4554), (2814, 2814), (1103, 1683)]","[(1115, 1667), (2843, 2843), (3957, 4557)]","['gradual', 'sudden', 'gradual']","['gradual', 'sudden', 'gradual']",1.0,1.0,1.0,33.666666666666664,"['gradual', 'sudden', 'gradual']","['gradual', 'sudden', 'gradual']",5826
log_24_1708942838.xes,[],"[(1874, 1874)]",[],['sudden'],,,,,[nan],['sudden'],2983
log_477_1708942835.xes,"[(4166, 4166)]","[(1687, 2211), (4207, 4207), (5499, 5883)]",['sudden'],"['gradual', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,82.0,"['sudden', nan, nan]","['sudden', 'gradual', 'gradual']",7126
log_940_1708942835.xes,"[(1451, 1901), (3551, 3551)]","[(1470, 1937), (3575, 3575)]","['gradual', 'sudden']","['gradual', 'sudden']",1.0,1.0,1.0,51.5,"['gradual', 'sudden']","['gradual', 'sudden']",5009
log_104_1708942838.xes,"[(5329, 5329)]","[(1904, 1904), (3458, 3889), (5343, 5343)]",['sudden'],"['sudden', 'gradual', 'sudden']",0.5,1.0,0.3333333333333333,28.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",7200
log_666_1708942834.xes,"[(2661, 2661), (4369, 4369), (1009, 1373)]","[(1013, 1381), (2678, 2678), (4372, 4372)]","['sudden', 'sudden', 'gradual']","['gradual', 'sudden', 'sudden']",1.0,1.0,1.0,17.333333333333332,"['sudden', 'sudden', 'gradual']","['sudden', 'sudden', 'gradual']",5759
log_744_1708942840.xes,[],[],[],[],,,,,[],[],3946
log_137_1708942841.xes,[],[],[],[],,,,,[],[],4086
log_288_1708942837.xes,"[(3165, 3697)]","[(1517, 2007), (3187, 3708)]",['gradual'],"['gradual', 'gradual']",0.6666666666666666,1.0,0.5,33.0,"['gradual', nan]","['gradual', 'gradual']",5601
log_902_1708942838.xes,[],"[(1393, 1834), (3595, 3595)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",5418
log_814_1708942827.xes,"[(1882, 2471)]","[(1896, 2458)]",['gradual'],['gradual'],1.0,1.0,1.0,27.0,['gradual'],['gradual'],3824
log_446_1708942841.xes,"[(1521, 1521)]","[(1531, 1531)]",['sudden'],['sudden'],1.0,1.0,1.0,20.0,['sudden'],['sudden'],3200
log_745_1708942843.xes,[],"[(1325, 1325)]",[],['sudden'],,,,,[nan],['sudden'],3150
log_252_1708942840.xes,"[(1541, 1541)]","[(1554, 1554)]",['sudden'],['sudden'],1.0,1.0,1.0,26.0,['sudden'],['sudden'],2807
log_515_1708942834.xes,"[(3550, 3550), (1834, 1834)]","[(1851, 1851), (3574, 3574), (5477, 5861)]","['sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.8,1.0,0.6666666666666666,41.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",7817
log_667_1708942842.xes,"[(1749, 2281)]","[(1754, 2287)]",['gradual'],['gradual'],1.0,1.0,1.0,11.0,['gradual'],['gradual'],3920
log_637_1708942839.xes,[],"[(1335, 1640), (2900, 2900), (4581, 5019)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",6107
log_179_1708942835.xes,[],[],[],[],,,,,[],[],5046
log_328_1708942841.xes,[],[],[],[],,,,,[],[],2912
log_25_1708942842.xes,[],[],[],[],,,,,[],[],4788
log_708_1708942842.xes,"[(1569, 1569)]","[(1597, 1597)]",['sudden'],['sudden'],1.0,1.0,1.0,56.0,['sudden'],['sudden'],3378
